Country,State,Date,Casos,Muertes,popData2020
Europe,Latvia,01/06/2022,1835,13,1907675
Europe,Latvia,01/05/2022,1628,6,1907675
Europe,Latvia,01/04/2022,671,15,1907675
Europe,Latvia,01/03/2022,8565,113,1907675
Europe,Latvia,22/12/2021,991,12,1907675
Europe,Latvia,21/12/2021,326,10,1907675
Europe,Latvia,20/12/2021,423,6,1907675
Europe,Latvia,19/12/2021,910,8,1907675
Europe,Latvia,18/12/2021,841,11,1907675
Europe,Latvia,17/12/2021,934,11,1907675
Europe,Latvia,16/12/2021,886,18,1907675
Europe,Latvia,15/12/2021,930,14,1907675
Europe,Latvia,14/12/2021,266,1,1907675
Europe,Latvia,13/12/2021,486,0,1907675
Europe,Latvia,12/12/2021,805,0,1907675
Europe,Latvia,12/11/2021,650,0,1907675
Europe,Latvia,12/10/2021,793,50,1907675
Europe,Latvia,12/09/2021,796,25,1907675
Europe,Latvia,12/08/2021,860,23,1907675
Europe,Latvia,12/07/2021,230,10,1907675
Europe,Latvia,12/06/2021,477,6,1907675
Europe,Latvia,12/05/2021,727,13,1907675
Europe,Latvia,12/04/2021,723,16,1907675
Europe,Latvia,12/03/2021,712,19,1907675
Europe,Latvia,12/02/2021,1031,34,1907675
Europe,Latvia,12/01/2021,931,24,1907675
Europe,Latvia,30/11/2021,315,9,1907675
Europe,Latvia,29/11/2021,488,16,1907675
Europe,Latvia,28/11/2021,919,17,1907675
Europe,Latvia,27/11/2021,874,30,1907675
Europe,Latvia,26/11/2021,1095,20,1907675
Europe,Latvia,25/11/2021,1279,56,1907675
Europe,Latvia,24/11/2021,1293,40,1907675
Europe,Latvia,23/11/2021,349,17,1907675
Europe,Latvia,22/11/2021,493,10,1907675
Europe,Latvia,21/11/2021,617,20,1907675
Europe,Latvia,20/11/2021,445,19,1907675
Europe,Latvia,19/11/2021,1221,26,1907675
Europe,Latvia,18/11/2021,1501,79,1907675
Europe,Latvia,17/11/2021,1077,31,1907675
Europe,Latvia,16/11/2021,422,3,1907675
Europe,Latvia,15/11/2021,765,28,1907675
Europe,Latvia,14/11/2021,1422,51,1907675
Europe,Latvia,13/11/2021,1388,37,1907675
Europe,Latvia,11/12/2021,1378,48,1907675
Europe,Latvia,11/11/2021,1698,37,1907675
Europe,Latvia,11/10/2021,1442,46,1907675
Europe,Latvia,11/09/2021,423,16,1907675
Europe,Latvia,11/08/2021,1255,27,1907675
Europe,Latvia,11/07/2021,1888,28,1907675
Europe,Latvia,11/06/2021,1821,43,1907675
Europe,Latvia,11/05/2021,2347,47,1907675
Europe,Latvia,11/04/2021,2718,45,1907675
Europe,Latvia,11/03/2021,1884,43,1907675
Europe,Latvia,11/02/2021,772,13,1907675
Europe,Latvia,11/01/2021,1800,16,1907675
Europe,Latvia,31/10/2021,2879,39,1907675
Europe,Latvia,30/10/2021,2758,25,1907675
Europe,Latvia,29/10/2021,2919,64,1907675
Europe,Latvia,28/10/2021,3206,33,1907675
Europe,Latvia,27/10/2021,2117,27,1907675
Europe,Latvia,26/10/2021,887,21,1907675
Europe,Latvia,25/10/2021,2252,10,1907675
Europe,Latvia,24/10/2021,2932,26,1907675
Europe,Latvia,23/10/2021,3133,25,1907675
Europe,Latvia,22/10/2021,2935,23,1907675
Europe,Latvia,21/10/2021,2569,24,1907675
Europe,Latvia,20/10/2021,1883,23,1907675
Europe,Latvia,19/10/2021,1253,7,1907675
Europe,Latvia,18/10/2021,2377,9,1907675
Europe,Latvia,17/10/2021,2799,12,1907675
Europe,Latvia,16/10/2021,2142,12,1907675
Europe,Latvia,15/10/2021,2408,21,1907675
Europe,Latvia,14/10/2021,2236,17,1907675
Europe,Latvia,13/10/2021,1376,13,1907675
Europe,Latvia,10/12/2021,1002,5,1907675
Europe,Latvia,10/11/2021,1359,7,1907675
Europe,Latvia,10/10/2021,1669,7,1907675
Europe,Latvia,10/09/2021,1695,4,1907675
Europe,Latvia,10/08/2021,1752,10,1907675
Europe,Latvia,10/07/2021,1671,16,1907675
Europe,Latvia,10/06/2021,1010,14,1907675
Europe,Latvia,10/05/2021,479,2,1907675
Europe,Latvia,10/04/2021,1033,10,1907675
Europe,Latvia,10/03/2021,1190,10,1907675
Europe,Latvia,10/02/2021,1127,4,1907675
Europe,Latvia,10/01/2021,1208,11,1907675
Europe,Latvia,30/09/2021,1203,6,1907675
Europe,Latvia,29/09/2021,804,11,1907675
Europe,Latvia,28/09/2021,290,5,1907675
Europe,Latvia,27/09/2021,567,2,1907675
Europe,Latvia,26/09/2021,816,7,1907675
Europe,Latvia,25/09/2021,710,6,1907675
Europe,Latvia,24/09/2021,776,4,1907675
Europe,Latvia,23/09/2021,674,7,1907675
Europe,Latvia,22/09/2021,494,13,1907675
Europe,Latvia,21/09/2021,189,5,1907675
Europe,Latvia,20/09/2021,404,0,1907675
Europe,Latvia,19/09/2021,542,5,1907675
Europe,Latvia,18/09/2021,533,3,1907675
Europe,Latvia,17/09/2021,596,4,1907675
Europe,Latvia,16/09/2021,697,7,1907675
Europe,Latvia,15/09/2021,460,8,1907675
Europe,Latvia,14/09/2021,135,4,1907675
Europe,Latvia,13/09/2021,393,2,1907675
Europe,Latvia,09/12/2021,419,5,1907675
Europe,Latvia,09/11/2021,489,4,1907675
Europe,Latvia,09/10/2021,490,3,1907675
Europe,Latvia,09/09/2021,459,3,1907675
Europe,Latvia,09/08/2021,311,4,1907675
Europe,Latvia,09/07/2021,114,3,1907675
Europe,Latvia,09/06/2021,358,1,1907675
Europe,Latvia,09/05/2021,360,0,1907675
Europe,Latvia,09/04/2021,354,4,1907675
Europe,Latvia,09/03/2021,340,1,1907675
Europe,Latvia,09/02/2021,469,1,1907675
Europe,Latvia,09/01/2021,237,5,1907675
Europe,Latvia,31/08/2021,81,0,1907675
Europe,Latvia,30/08/2021,196,0,1907675
Europe,Latvia,29/08/2021,256,0,1907675
Europe,Latvia,28/08/2021,181,2,1907675
Europe,Latvia,27/08/2021,150,1,1907675
Europe,Latvia,26/08/2021,249,1,1907675
Europe,Latvia,25/08/2021,169,0,1907675
Europe,Latvia,24/08/2021,73,0,1907675
Europe,Latvia,23/08/2021,101,1,1907675
Europe,Latvia,22/08/2021,160,0,1907675
Europe,Latvia,21/08/2021,133,1,1907675
Europe,Latvia,20/08/2021,146,1,1907675
Europe,Latvia,19/08/2021,180,1,1907675
Europe,Latvia,18/08/2021,154,2,1907675
Europe,Latvia,17/08/2021,49,2,1907675
Europe,Latvia,16/08/2021,73,0,1907675
Europe,Latvia,15/08/2021,55,0,1907675
Europe,Latvia,14/08/2021,180,0,1907675
Europe,Latvia,13/08/2021,107,0,1907675
Europe,Latvia,08/12/2021,120,0,1907675
Europe,Latvia,08/11/2021,125,2,1907675
Europe,Latvia,08/10/2021,41,0,1907675
Europe,Latvia,08/09/2021,74,0,1907675
Europe,Latvia,08/08/2021,62,0,1907675
Europe,Latvia,08/07/2021,81,1,1907675
Europe,Latvia,08/06/2021,70,0,1907675
Europe,Latvia,08/05/2021,97,2,1907675
Europe,Latvia,08/04/2021,112,0,1907675
Europe,Latvia,08/03/2021,26,0,1907675
Europe,Latvia,08/02/2021,36,0,1907675
Europe,Latvia,08/01/2021,64,0,1907675
Europe,Latvia,31/07/2021,82,2,1907675
Europe,Latvia,30/07/2021,67,0,1907675
Europe,Latvia,29/07/2021,78,2,1907675
Europe,Latvia,28/07/2021,68,2,1907675
Europe,Latvia,27/07/2021,23,0,1907675
Europe,Latvia,26/07/2021,56,0,1907675
Europe,Latvia,25/07/2021,43,1,1907675
Europe,Latvia,24/07/2021,38,0,1907675
Europe,Latvia,23/07/2021,44,0,1907675
Europe,Latvia,22/07/2021,62,1,1907675
Europe,Latvia,21/07/2021,54,4,1907675
Europe,Latvia,20/07/2021,25,1,1907675
Europe,Latvia,19/07/2021,33,0,1907675
Europe,Latvia,18/07/2021,39,1,1907675
Europe,Latvia,17/07/2021,46,0,1907675
Europe,Latvia,16/07/2021,37,1,1907675
Europe,Latvia,15/07/2021,34,2,1907675
Europe,Latvia,14/07/2021,53,2,1907675
Europe,Latvia,13/07/2021,18,0,1907675
Europe,Latvia,07/12/2021,36,1,1907675
Europe,Latvia,07/11/2021,32,0,1907675
Europe,Latvia,07/10/2021,34,1,1907675
Europe,Latvia,07/09/2021,50,1,1907675
Europe,Latvia,07/08/2021,48,3,1907675
Europe,Latvia,07/07/2021,46,3,1907675
Europe,Latvia,07/06/2021,22,0,1907675
Europe,Latvia,07/05/2021,31,2,1907675
Europe,Latvia,07/04/2021,60,0,1907675
Europe,Latvia,07/03/2021,40,6,1907675
Europe,Latvia,07/02/2021,71,7,1907675
Europe,Latvia,07/01/2021,100,5,1907675
Europe,Latvia,30/06/2021,89,5,1907675
Europe,Latvia,29/06/2021,30,0,1907675
Europe,Latvia,28/06/2021,41,0,1907675
Europe,Latvia,27/06/2021,39,2,1907675
Europe,Latvia,26/06/2021,20,1,1907675
Europe,Latvia,25/06/2021,33,3,1907675
Europe,Latvia,24/06/2021,102,0,1907675
Europe,Latvia,23/06/2021,125,1,1907675
Europe,Latvia,22/06/2021,40,0,1907675
Europe,Latvia,21/06/2021,74,3,1907675
Europe,Latvia,20/06/2021,84,8,1907675
Europe,Latvia,19/06/2021,108,3,1907675
Europe,Latvia,18/06/2021,141,7,1907675
Europe,Latvia,17/06/2021,156,11,1907675
Europe,Latvia,16/06/2021,143,8,1907675
Europe,Latvia,15/06/2021,74,0,1907675
Europe,Latvia,14/06/2021,90,5,1907675
Europe,Latvia,13/06/2021,178,2,1907675
Europe,Latvia,06/12/2021,178,6,1907675
Europe,Latvia,06/11/2021,196,15,1907675
Europe,Latvia,06/10/2021,244,5,1907675
Europe,Latvia,06/09/2021,256,10,1907675
Europe,Latvia,06/08/2021,76,0,1907675
Europe,Latvia,06/07/2021,135,6,1907675
Europe,Latvia,06/06/2021,256,5,1907675
Europe,Latvia,06/05/2021,259,10,1907675
Europe,Latvia,06/04/2021,296,6,1907675
Europe,Latvia,06/03/2021,348,7,1907675
Europe,Latvia,06/02/2021,319,3,1907675
Europe,Latvia,06/01/2021,101,6,1907675
Europe,Latvia,31/05/2021,180,0,1907675
Europe,Latvia,30/05/2021,306,11,1907675
Europe,Latvia,29/05/2021,354,4,1907675
Europe,Latvia,28/05/2021,348,7,1907675
Europe,Latvia,27/05/2021,396,6,1907675
Europe,Latvia,26/05/2021,435,14,1907675
Europe,Latvia,25/05/2021,134,2,1907675
Europe,Latvia,24/05/2021,233,3,1907675
Europe,Latvia,23/05/2021,441,14,1907675
Europe,Latvia,22/05/2021,477,8,1907675
Europe,Latvia,21/05/2021,497,3,1907675
Europe,Latvia,20/05/2021,609,18,1907675
Europe,Latvia,19/05/2021,563,11,1907675
Europe,Latvia,18/05/2021,147,3,1907675
Europe,Latvia,17/05/2021,381,9,1907675
Europe,Latvia,16/05/2021,544,9,1907675
Europe,Latvia,15/05/2021,666,8,1907675
Europe,Latvia,14/05/2021,698,17,1907675
Europe,Latvia,13/05/2021,729,6,1907675
Europe,Latvia,05/12/2021,659,4,1907675
Europe,Latvia,05/11/2021,338,1,1907675
Europe,Latvia,05/10/2021,632,4,1907675
Europe,Latvia,05/09/2021,786,11,1907675
Europe,Latvia,05/08/2021,1036,19,1907675
Europe,Latvia,05/07/2021,773,12,1907675
Europe,Latvia,05/06/2021,358,7,1907675
Europe,Latvia,05/05/2021,425,5,1907675
Europe,Latvia,05/04/2021,203,10,1907675
Europe,Latvia,05/03/2021,380,5,1907675
Europe,Latvia,05/02/2021,812,8,1907675
Europe,Latvia,05/01/2021,763,6,1907675
Europe,Latvia,30/04/2021,696,7,1907675
Europe,Latvia,29/04/2021,967,8,1907675
Europe,Latvia,28/04/2021,596,4,1907675
Europe,Latvia,27/04/2021,220,4,1907675
Europe,Latvia,26/04/2021,361,1,1907675
Europe,Latvia,25/04/2021,711,7,1907675
Europe,Latvia,24/04/2021,683,6,1907675
Europe,Latvia,23/04/2021,578,9,1907675
Europe,Latvia,22/04/2021,759,8,1907675
Europe,Latvia,21/04/2021,688,15,1907675
Europe,Latvia,20/04/2021,202,3,1907675
Europe,Latvia,19/04/2021,337,5,1907675
Europe,Latvia,18/04/2021,654,6,1907675
Europe,Latvia,17/04/2021,612,12,1907675
Europe,Latvia,16/04/2021,643,11,1907675
Europe,Latvia,15/04/2021,733,17,1907675
Europe,Latvia,14/04/2021,537,12,1907675
Europe,Latvia,13/04/2021,210,4,1907675
Europe,Latvia,04/12/2021,368,0,1907675
Europe,Latvia,04/11/2021,666,5,1907675
Europe,Latvia,04/10/2021,658,18,1907675
Europe,Latvia,04/09/2021,740,17,1907675
Europe,Latvia,04/08/2021,643,9,1907675
Europe,Latvia,04/07/2021,309,3,1907675
Europe,Latvia,04/06/2021,119,3,1907675
Europe,Latvia,04/05/2021,238,8,1907675
Europe,Latvia,04/04/2021,279,1,1907675
Europe,Latvia,04/03/2021,587,9,1907675
Europe,Latvia,04/02/2021,638,14,1907675
Europe,Latvia,04/01/2021,630,6,1907675
Europe,Latvia,31/03/2021,526,10,1907675
Europe,Latvia,30/03/2021,167,5,1907675
Europe,Latvia,29/03/2021,324,6,1907675
Europe,Latvia,28/03/2021,602,5,1907675
Europe,Latvia,27/03/2021,638,3,1907675
Europe,Latvia,26/03/2021,606,13,1907675
Europe,Latvia,25/03/2021,776,11,1907675
Europe,Latvia,24/03/2021,508,12,1907675
Europe,Latvia,23/03/2021,177,2,1907675
Europe,Latvia,22/03/2021,260,5,1907675
Europe,Latvia,21/03/2021,625,10,1907675
Europe,Latvia,20/03/2021,622,10,1907675
Europe,Latvia,19/03/2021,482,12,1907675
Europe,Latvia,18/03/2021,818,12,1907675
Europe,Latvia,17/03/2021,645,8,1907675
Europe,Latvia,16/03/2021,176,2,1907675
Europe,Latvia,15/03/2021,297,10,1907675
Europe,Latvia,14/03/2021,578,11,1907675
Europe,Latvia,13/03/2021,632,9,1907675
Europe,Latvia,03/12/2021,638,11,1907675
Europe,Latvia,03/11/2021,639,21,1907675
Europe,Latvia,03/10/2021,472,6,1907675
Europe,Latvia,03/09/2021,194,4,1907675
Europe,Latvia,03/08/2021,322,8,1907675
Europe,Latvia,03/07/2021,595,7,1907675
Europe,Latvia,03/06/2021,746,14,1907675
Europe,Latvia,03/05/2021,646,12,1907675
Europe,Latvia,03/04/2021,919,16,1907675
Europe,Latvia,03/03/2021,645,17,1907675
Europe,Latvia,03/02/2021,272,3,1907675
Europe,Latvia,03/01/2021,86186,1618,1907675
Europe,Liechtenstein,01/07/2022,78,0,38747
Europe,Liechtenstein,01/06/2022,101,0,38747
Europe,Liechtenstein,01/05/2022,68,0,38747
Europe,Liechtenstein,01/04/2022,47,0,38747
Europe,Liechtenstein,01/03/2022,475,3,38747
Europe,Liechtenstein,22/12/2021,33,0,38747
Europe,Liechtenstein,21/12/2021,56,0,38747
Europe,Liechtenstein,20/12/2021,11,0,38747
Europe,Liechtenstein,19/12/2021,65,0,38747
Europe,Liechtenstein,18/12/2021,40,0,38747
Europe,Liechtenstein,17/12/2021,53,0,38747
Europe,Liechtenstein,16/12/2021,31,0,38747
Europe,Liechtenstein,15/12/2021,67,0,38747
Europe,Liechtenstein,14/12/2021,4,1,38747
Europe,Liechtenstein,13/12/2021,74,0,38747
Europe,Liechtenstein,12/12/2021,52,0,38747
Europe,Liechtenstein,12/11/2021,53,0,38747
Europe,Liechtenstein,12/10/2021,36,2,38747
Europe,Liechtenstein,12/09/2021,70,1,38747
Europe,Liechtenstein,12/08/2021,66,0,38747
Europe,Liechtenstein,12/07/2021,109,2,38747
Europe,Liechtenstein,12/06/2021,48,0,38747
Europe,Liechtenstein,12/05/2021,45,0,38747
Europe,Liechtenstein,12/04/2021,69,0,38747
Europe,Liechtenstein,12/03/2021,27,0,38747
Europe,Liechtenstein,12/02/2021,56,1,38747
Europe,Liechtenstein,12/01/2021,63,0,38747
Europe,Liechtenstein,30/11/2021,71,0,38747
Europe,Liechtenstein,29/11/2021,55,0,38747
Europe,Liechtenstein,28/11/2021,47,0,38747
Europe,Liechtenstein,27/11/2021,47,0,38747
Europe,Liechtenstein,26/11/2021,54,0,38747
Europe,Liechtenstein,25/11/2021,54,0,38747
Europe,Liechtenstein,24/11/2021,63,0,38747
Europe,Liechtenstein,23/11/2021,28,0,38747
Europe,Liechtenstein,22/11/2021,70,0,38747
Europe,Liechtenstein,21/11/2021,55,0,38747
Europe,Liechtenstein,20/11/2021,58,0,38747
Europe,Liechtenstein,19/11/2021,55,0,38747
Europe,Liechtenstein,18/11/2021,64,0,38747
Europe,Liechtenstein,17/11/2021,55,0,38747
Europe,Liechtenstein,16/11/2021,35,0,38747
Europe,Liechtenstein,15/11/2021,24,0,38747
Europe,Liechtenstein,14/11/2021,22,0,38747
Europe,Liechtenstein,13/11/2021,12,0,38747
Europe,Liechtenstein,11/12/2021,25,0,38747
Europe,Liechtenstein,11/11/2021,21,0,38747
Europe,Liechtenstein,11/10/2021,15,0,38747
Europe,Liechtenstein,11/09/2021,29,0,38747
Europe,Liechtenstein,11/08/2021,17,0,38747
Europe,Liechtenstein,11/07/2021,14,0,38747
Europe,Liechtenstein,11/06/2021,12,0,38747
Europe,Liechtenstein,11/05/2021,13,0,38747
Europe,Liechtenstein,11/04/2021,20,0,38747
Europe,Liechtenstein,11/03/2021,4,0,38747
Europe,Liechtenstein,11/02/2021,15,0,38747
Europe,Liechtenstein,11/01/2021,3,0,38747
Europe,Liechtenstein,31/10/2021,11,0,38747
Europe,Liechtenstein,30/10/2021,8,0,38747
Europe,Liechtenstein,29/10/2021,6,0,38747
Europe,Liechtenstein,28/10/2021,4,0,38747
Europe,Liechtenstein,27/10/2021,2,0,38747
Europe,Liechtenstein,26/10/2021,16,1,38747
Europe,Liechtenstein,25/10/2021,0,0,38747
Europe,Liechtenstein,24/10/2021,5,0,38747
Europe,Liechtenstein,23/10/2021,3,0,38747
Europe,Liechtenstein,22/10/2021,8,0,38747
Europe,Liechtenstein,21/10/2021,3,0,38747
Europe,Liechtenstein,20/10/2021,10,0,38747
Europe,Liechtenstein,19/10/2021,2,0,38747
Europe,Liechtenstein,18/10/2021,8,0,38747
Europe,Liechtenstein,17/10/2021,3,0,38747
Europe,Liechtenstein,16/10/2021,9,0,38747
Europe,Liechtenstein,15/10/2021,5,0,38747
Europe,Liechtenstein,14/10/2021,5,0,38747
Europe,Liechtenstein,13/10/2021,4,0,38747
Europe,Liechtenstein,10/12/2021,1,0,38747
Europe,Liechtenstein,10/11/2021,2,0,38747
Europe,Liechtenstein,10/10/2021,1,0,38747
Europe,Liechtenstein,10/09/2021,3,0,38747
Europe,Liechtenstein,10/08/2021,0,0,38747
Europe,Liechtenstein,10/07/2021,4,0,38747
Europe,Liechtenstein,10/06/2021,2,0,38747
Europe,Liechtenstein,10/05/2021,0,0,38747
Europe,Liechtenstein,10/04/2021,1,0,38747
Europe,Liechtenstein,10/03/2021,1,0,38747
Europe,Liechtenstein,10/02/2021,1,0,38747
Europe,Liechtenstein,10/01/2021,1,0,38747
Europe,Liechtenstein,30/09/2021,0,0,38747
Europe,Liechtenstein,29/09/2021,2,0,38747
Europe,Liechtenstein,28/09/2021,0,0,38747
Europe,Liechtenstein,27/09/2021,6,0,38747
Europe,Liechtenstein,26/09/2021,0,0,38747
Europe,Liechtenstein,25/09/2021,0,0,38747
Europe,Liechtenstein,24/09/2021,3,0,38747
Europe,Liechtenstein,23/09/2021,7,0,38747
Europe,Liechtenstein,22/09/2021,4,0,38747
Europe,Liechtenstein,21/09/2021,6,0,38747
Europe,Liechtenstein,20/09/2021,4,0,38747
Europe,Liechtenstein,19/09/2021,10,0,38747
Europe,Liechtenstein,18/09/2021,3,0,38747
Europe,Liechtenstein,17/09/2021,5,0,38747
Europe,Liechtenstein,16/09/2021,3,0,38747
Europe,Liechtenstein,15/09/2021,4,0,38747
Europe,Liechtenstein,14/09/2021,4,0,38747
Europe,Liechtenstein,13/09/2021,6,0,38747
Europe,Liechtenstein,09/12/2021,4,0,38747
Europe,Liechtenstein,09/11/2021,6,0,38747
Europe,Liechtenstein,09/10/2021,5,1,38747
Europe,Liechtenstein,09/09/2021,13,0,38747
Europe,Liechtenstein,09/08/2021,9,0,38747
Europe,Liechtenstein,09/07/2021,12,0,38747
Europe,Liechtenstein,09/06/2021,9,0,38747
Europe,Liechtenstein,09/05/2021,8,0,38747
Europe,Liechtenstein,09/04/2021,13,0,38747
Europe,Liechtenstein,09/03/2021,12,0,38747
Europe,Liechtenstein,09/02/2021,11,0,38747
Europe,Liechtenstein,09/01/2021,5,0,38747
Europe,Liechtenstein,31/08/2021,7,0,38747
Europe,Liechtenstein,30/08/2021,3,0,38747
Europe,Liechtenstein,29/08/2021,4,0,38747
Europe,Liechtenstein,28/08/2021,2,0,38747
Europe,Liechtenstein,27/08/2021,7,0,38747
Europe,Liechtenstein,26/08/2021,3,0,38747
Europe,Liechtenstein,25/08/2021,14,0,38747
Europe,Liechtenstein,24/08/2021,5,0,38747
Europe,Liechtenstein,23/08/2021,5,0,38747
Europe,Liechtenstein,22/08/2021,4,0,38747
Europe,Liechtenstein,21/08/2021,10,0,38747
Europe,Liechtenstein,20/08/2021,11,0,38747
Europe,Liechtenstein,19/08/2021,13,0,38747
Europe,Liechtenstein,18/08/2021,10,0,38747
Europe,Liechtenstein,17/08/2021,14,0,38747
Europe,Liechtenstein,16/08/2021,6,0,38747
Europe,Liechtenstein,15/08/2021,9,0,38747
Europe,Liechtenstein,14/08/2021,6,0,38747
Europe,Liechtenstein,13/08/2021,13,0,38747
Europe,Liechtenstein,08/12/2021,8,0,38747
Europe,Liechtenstein,08/11/2021,12,0,38747
Europe,Liechtenstein,08/10/2021,6,0,38747
Europe,Liechtenstein,08/09/2021,0,0,38747
Europe,Liechtenstein,08/08/2021,2,0,38747
Europe,Liechtenstein,08/07/2021,5,0,38747
Europe,Liechtenstein,08/06/2021,2,0,38747
Europe,Liechtenstein,08/05/2021,1,0,38747
Europe,Liechtenstein,08/04/2021,2,0,38747
Europe,Liechtenstein,08/03/2021,2,0,38747
Europe,Liechtenstein,08/02/2021,2,0,38747
Europe,Liechtenstein,08/01/2021,0,0,38747
Europe,Liechtenstein,31/07/2021,0,0,38747
Europe,Liechtenstein,30/07/2021,0,0,38747
Europe,Liechtenstein,29/07/2021,2,0,38747
Europe,Liechtenstein,28/07/2021,3,0,38747
Europe,Liechtenstein,27/07/2021,4,0,38747
Europe,Liechtenstein,26/07/2021,1,0,38747
Europe,Liechtenstein,25/07/2021,0,0,38747
Europe,Liechtenstein,24/07/2021,2,0,38747
Europe,Liechtenstein,23/07/2021,0,0,38747
Europe,Liechtenstein,22/07/2021,3,0,38747
Europe,Liechtenstein,21/07/2021,1,0,38747
Europe,Liechtenstein,20/07/2021,0,0,38747
Europe,Liechtenstein,19/07/2021,5,0,38747
Europe,Liechtenstein,18/07/2021,0,0,38747
Europe,Liechtenstein,17/07/2021,3,0,38747
Europe,Liechtenstein,16/07/2021,0,0,38747
Europe,Liechtenstein,15/07/2021,1,0,38747
Europe,Liechtenstein,14/07/2021,2,0,38747
Europe,Liechtenstein,13/07/2021,0,0,38747
Europe,Liechtenstein,07/12/2021,1,0,38747
Europe,Liechtenstein,07/11/2021,1,0,38747
Europe,Liechtenstein,07/10/2021,2,0,38747
Europe,Liechtenstein,07/09/2021,2,0,38747
Europe,Liechtenstein,07/08/2021,3,0,38747
Europe,Liechtenstein,07/07/2021,2,0,38747
Europe,Liechtenstein,07/06/2021,2,0,38747
Europe,Liechtenstein,07/05/2021,0,0,38747
Europe,Liechtenstein,07/04/2021,3,0,38747
Europe,Liechtenstein,07/03/2021,2,0,38747
Europe,Liechtenstein,07/02/2021,1,0,38747
Europe,Liechtenstein,07/01/2021,3,0,38747
Europe,Liechtenstein,30/06/2021,2,0,38747
Europe,Liechtenstein,29/06/2021,0,0,38747
Europe,Liechtenstein,28/06/2021,2,0,38747
Europe,Liechtenstein,27/06/2021,0,0,38747
Europe,Liechtenstein,26/06/2021,0,0,38747
Europe,Liechtenstein,25/06/2021,1,0,38747
Europe,Liechtenstein,24/06/2021,1,0,38747
Europe,Liechtenstein,23/06/2021,2,0,38747
Europe,Liechtenstein,22/06/2021,0,0,38747
Europe,Liechtenstein,21/06/2021,0,0,38747
Europe,Liechtenstein,20/06/2021,1,0,38747
Europe,Liechtenstein,19/06/2021,1,0,38747
Europe,Liechtenstein,18/06/2021,0,0,38747
Europe,Liechtenstein,17/06/2021,0,0,38747
Europe,Liechtenstein,16/06/2021,0,0,38747
Europe,Liechtenstein,15/06/2021,0,0,38747
Europe,Liechtenstein,14/06/2021,0,0,38747
Europe,Liechtenstein,13/06/2021,0,0,38747
Europe,Liechtenstein,06/12/2021,2,0,38747
Europe,Liechtenstein,06/11/2021,1,1,38747
Europe,Liechtenstein,06/10/2021,1,0,38747
Europe,Liechtenstein,06/09/2021,0,0,38747
Europe,Liechtenstein,06/08/2021,0,0,38747
Europe,Liechtenstein,06/07/2021,0,0,38747
Europe,Liechtenstein,06/06/2021,2,0,38747
Europe,Liechtenstein,06/05/2021,1,0,38747
Europe,Liechtenstein,06/04/2021,2,0,38747
Europe,Liechtenstein,06/03/2021,1,0,38747
Europe,Liechtenstein,06/02/2021,4,0,38747
Europe,Liechtenstein,06/01/2021,0,0,38747
Europe,Liechtenstein,31/05/2021,4,0,38747
Europe,Liechtenstein,30/05/2021,0,0,38747
Europe,Liechtenstein,29/05/2021,2,0,38747
Europe,Liechtenstein,28/05/2021,0,0,38747
Europe,Liechtenstein,27/05/2021,4,0,38747
Europe,Liechtenstein,26/05/2021,0,0,38747
Europe,Liechtenstein,25/05/2021,2,0,38747
Europe,Liechtenstein,24/05/2021,0,0,38747
Europe,Liechtenstein,23/05/2021,2,0,38747
Europe,Liechtenstein,22/05/2021,1,0,38747
Europe,Liechtenstein,21/05/2021,3,0,38747
Europe,Liechtenstein,20/05/2021,1,0,38747
Europe,Liechtenstein,19/05/2021,1,0,38747
Europe,Liechtenstein,18/05/2021,2,0,38747
Europe,Liechtenstein,17/05/2021,5,0,38747
Europe,Liechtenstein,16/05/2021,1,0,38747
Europe,Liechtenstein,15/05/2021,3,0,38747
Europe,Liechtenstein,14/05/2021,1,0,38747
Europe,Liechtenstein,13/05/2021,2,0,38747
Europe,Liechtenstein,05/12/2021,3,0,38747
Europe,Liechtenstein,05/11/2021,1,0,38747
Europe,Liechtenstein,05/10/2021,4,0,38747
Europe,Liechtenstein,05/09/2021,3,0,38747
Europe,Liechtenstein,05/08/2021,4,0,38747
Europe,Liechtenstein,05/07/2021,2,1,38747
Europe,Liechtenstein,05/06/2021,5,0,38747
Europe,Liechtenstein,05/05/2021,8,0,38747
Europe,Liechtenstein,05/04/2021,2,0,38747
Europe,Liechtenstein,05/03/2021,6,0,38747
Europe,Liechtenstein,05/02/2021,4,0,38747
Europe,Liechtenstein,05/01/2021,10,0,38747
Europe,Liechtenstein,30/04/2021,5,0,38747
Europe,Liechtenstein,29/04/2021,13,0,38747
Europe,Liechtenstein,28/04/2021,5,0,38747
Europe,Liechtenstein,27/04/2021,18,0,38747
Europe,Liechtenstein,26/04/2021,1,0,38747
Europe,Liechtenstein,25/04/2021,18,0,38747
Europe,Liechtenstein,24/04/2021,11,0,38747
Europe,Liechtenstein,23/04/2021,4,0,38747
Europe,Liechtenstein,22/04/2021,2,1,38747
Europe,Liechtenstein,21/04/2021,13,0,38747
Europe,Liechtenstein,20/04/2021,13,0,38747
Europe,Liechtenstein,19/04/2021,10,0,38747
Europe,Liechtenstein,18/04/2021,9,0,38747
Europe,Liechtenstein,17/04/2021,14,0,38747
Europe,Liechtenstein,16/04/2021,10,0,38747
Europe,Liechtenstein,15/04/2021,10,0,38747
